episode,step,agent_type,mode,state,crash,agent_0_pos,agent_0_action,agent_1_pos,agent_1_action,agent_2_pos,agent_2_action,agent_3_pos,agent_3_action,agent_0_reward,agent_1_reward,agent_2_reward,agent_3_reward
1354,2,q_learning,ambulance_random,"(0, 2, 0, 0, 0)",False,0,1,2,0,0,0,0,0,0.0,0.0,7.5,7.5
1354,3,q_learning,ambulance_random,"(1, 2, 0, 0, 0)",False,1,1,2,0,0,0,0,1,20.0,0.0,-0.5,0.0
1354,4,q_learning,ambulance_random,"(2, 2, 0, 1, 0)",False,2,0,2,0,0,1,1,1,0.0,0.0,0.0,20.0
1354,5,q_learning,ambulance_random,"(2, 2, 1, 2, 0)",False,2,0,2,0,1,1,2,0,0.0,0.0,20.0,0.0
1355,0,q_learning,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,1,7.5,7.5,-0.5,0.0
1355,1,q_learning,ambulance_random,"(0, 0, 0, 1, 2)",False,0,0,0,0,0,0,1,1,7.5,7.5,-0.5,20.0
1355,2,q_learning,ambulance_random,"(0, 0, 0, 2, 2)",False,0,0,0,0,0,1,2,0,7.5,7.5,0.0,0.0
1355,3,q_learning,ambulance_random,"(0, 0, 1, 2, 2)",False,0,1,0,0,1,1,2,0,0.0,-0.5,20.0,0.0
1355,4,q_learning,ambulance_random,"(1, 0, 2, 2, 2)",False,1,1,0,1,2,0,2,0,20.0,0.0,0.0,0.0
1355,5,q_learning,ambulance_random,"(2, 1, 2, 2, 2)",False,2,0,1,1,2,0,2,0,0.0,20.0,0.0,0.0
1356,0,q_learning,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,1,0,0,7.5,7.5,0.0,-0.5
1356,1,q_learning,ambulance_random,"(0, 0, 1, 0, 3)",False,0,0,0,0,1,1,0,0,7.5,7.5,20.0,-0.5
1356,2,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1356,3,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1356,4,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1356,5,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1356,6,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1356,7,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1356,8,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1356,9,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1356,10,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1356,11,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1357,0,q_learning,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
1357,1,q_learning,ambulance_random,"(0, 1, 0, 0, 0)",False,0,0,1,1,0,0,0,0,-0.5,20.0,7.5,7.5
1357,2,q_learning,ambulance_random,"(0, 2, 0, 0, 0)",False,0,1,2,0,0,0,0,0,0.0,0.0,7.5,7.5
1357,3,q_learning,ambulance_random,"(1, 2, 0, 0, 0)",False,1,1,2,0,0,0,0,1,20.0,0.0,-0.5,0.0
1357,4,q_learning,ambulance_random,"(2, 2, 0, 1, 0)",False,2,0,2,0,0,1,1,1,0.0,0.0,0.0,20.0
1357,5,q_learning,ambulance_random,"(2, 2, 1, 2, 0)",False,2,0,2,0,1,1,2,0,0.0,0.0,20.0,0.0
1358,0,q_learning,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
1358,1,q_learning,ambulance_random,"(0, 1, 0, 0, 1)",False,0,1,1,1,0,0,0,0,0.0,20.0,-0.5,-0.5
1358,2,q_learning,ambulance_random,"(1, 2, 0, 0, 1)",False,1,1,2,0,0,0,0,0,20.0,0.0,-0.5,-0.5
1358,3,q_learning,ambulance_random,"(2, 2, 0, 0, 1)",False,2,0,2,0,0,1,0,0,0.0,0.0,0.0,-0.5
1358,4,q_learning,ambulance_random,"(2, 2, 1, 0, 1)",False,2,0,2,0,1,1,0,1,0.0,0.0,20.0,0.0
1358,5,q_learning,ambulance_random,"(2, 2, 2, 1, 1)",False,2,0,2,0,2,0,1,1,0.0,0.0,0.0,20.0
1359,0,q_learning,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,1,0,0,7.5,7.5,0.0,-0.5
1359,1,q_learning,ambulance_random,"(0, 0, 1, 0, 3)",False,0,0,0,0,1,1,0,0,7.5,7.5,20.0,-0.5
1359,2,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1359,3,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1359,4,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1359,5,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1359,6,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1359,7,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1359,8,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1359,9,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1359,10,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1359,11,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1360,0,q_learning,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
1360,1,q_learning,ambulance_random,"(0, 1, 0, 0, 1)",False,0,0,1,1,0,0,0,0,-0.5,20.0,-0.5,-0.5
1360,2,q_learning,ambulance_random,"(0, 2, 0, 0, 1)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
1360,3,q_learning,ambulance_random,"(0, 2, 0, 0, 1)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
1360,4,q_learning,ambulance_random,"(0, 2, 0, 0, 1)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
1360,5,q_learning,ambulance_random,"(0, 2, 0, 0, 1)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
1360,6,q_learning,ambulance_random,"(0, 2, 0, 0, 1)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
1360,7,q_learning,ambulance_random,"(0, 2, 0, 0, 1)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
1360,8,q_learning,ambulance_random,"(0, 2, 0, 0, 1)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
1360,9,q_learning,ambulance_random,"(0, 2, 0, 0, 1)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
1360,10,q_learning,ambulance_random,"(0, 2, 0, 0, 1)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
1360,11,q_learning,ambulance_random,"(0, 2, 0, 0, 1)",False,0,0,2,0,0,0,0,0,-0.5,0.0,-0.5,-0.5
1361,0,q_learning,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,1,0,0,7.5,7.5,0.0,-0.5
1361,1,q_learning,ambulance_random,"(0, 0, 1, 0, 3)",False,0,0,0,0,1,1,0,0,7.5,7.5,20.0,-0.5
1361,2,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1361,3,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1361,4,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1361,5,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1361,6,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1361,7,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1361,8,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,1,0,0,7.5,7.5,0.0,-0.5
1361,9,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1361,10,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1361,11,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1362,0,q_learning,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
1362,1,q_learning,ambulance_random,"(0, 1, 0, 0, 0)",False,0,0,1,1,0,0,0,0,-0.5,20.0,7.5,7.5
1362,2,q_learning,ambulance_random,"(0, 2, 0, 0, 0)",False,0,1,2,0,0,0,0,0,0.0,0.0,7.5,7.5
1362,3,q_learning,ambulance_random,"(1, 2, 0, 0, 0)",False,1,1,2,0,0,0,0,1,20.0,0.0,-0.5,0.0
1362,4,q_learning,ambulance_random,"(2, 2, 0, 1, 0)",False,2,0,2,0,0,1,1,1,0.0,0.0,0.0,20.0
1362,5,q_learning,ambulance_random,"(2, 2, 1, 2, 0)",False,2,0,2,0,1,1,2,0,0.0,0.0,20.0,0.0
1363,0,q_learning,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,1,0,0,7.5,7.5,0.0,-0.5
1363,1,q_learning,ambulance_random,"(0, 0, 1, 0, 3)",False,0,0,0,0,1,1,0,0,7.5,7.5,20.0,-0.5
1363,2,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1363,3,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1363,4,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1363,5,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1363,6,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1363,7,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1363,8,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1363,9,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1363,10,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1363,11,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1364,0,q_learning,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
1364,1,q_learning,ambulance_random,"(0, 1, 0, 0, 1)",False,0,1,1,1,0,0,0,0,0.0,20.0,-0.5,-0.5
1364,2,q_learning,ambulance_random,"(1, 2, 0, 0, 1)",False,1,1,2,0,0,0,0,0,20.0,0.0,-0.5,-0.5
1364,3,q_learning,ambulance_random,"(2, 2, 0, 0, 1)",False,2,0,2,0,0,1,0,0,0.0,0.0,0.0,-0.5
1364,4,q_learning,ambulance_random,"(2, 2, 1, 0, 1)",False,2,0,2,0,1,1,0,1,0.0,0.0,20.0,0.0
1364,5,q_learning,ambulance_random,"(2, 2, 2, 1, 1)",False,2,0,2,0,2,0,1,1,0.0,0.0,0.0,20.0
1365,0,q_learning,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,1,7.5,7.5,-0.5,0.0
1365,1,q_learning,ambulance_random,"(0, 0, 0, 1, 2)",False,0,0,0,0,0,0,1,1,7.5,7.5,-0.5,20.0
1365,2,q_learning,ambulance_random,"(0, 0, 0, 2, 2)",False,0,0,0,0,0,1,2,0,7.5,7.5,0.0,0.0
1365,3,q_learning,ambulance_random,"(0, 0, 1, 2, 2)",False,0,1,0,0,1,1,2,0,0.0,-0.5,20.0,0.0
1365,4,q_learning,ambulance_random,"(1, 0, 2, 2, 2)",False,1,1,0,1,2,0,2,0,20.0,0.0,0.0,0.0
1365,5,q_learning,ambulance_random,"(2, 1, 2, 2, 2)",False,2,0,1,1,2,0,2,0,0.0,20.0,0.0,0.0
1366,0,q_learning,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
1366,1,q_learning,ambulance_random,"(0, 1, 0, 0, 1)",False,0,1,1,1,0,0,0,0,0.0,20.0,-0.5,-0.5
1366,2,q_learning,ambulance_random,"(1, 2, 0, 0, 1)",False,1,1,2,0,0,0,0,0,20.0,0.0,-0.5,-0.5
1366,3,q_learning,ambulance_random,"(2, 2, 0, 0, 1)",False,2,0,2,0,0,1,0,0,0.0,0.0,0.0,-0.5
1366,4,q_learning,ambulance_random,"(2, 2, 1, 0, 1)",False,2,0,2,0,1,1,0,1,0.0,0.0,20.0,0.0
1366,5,q_learning,ambulance_random,"(2, 2, 2, 1, 1)",False,2,0,2,0,2,0,1,1,0.0,0.0,0.0,20.0
1367,0,q_learning,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,1,7.5,7.5,-0.5,0.0
1367,1,q_learning,ambulance_random,"(0, 0, 0, 1, 2)",False,0,0,0,0,0,0,1,1,7.5,7.5,-0.5,20.0
1367,2,q_learning,ambulance_random,"(0, 0, 0, 2, 2)",False,0,0,0,0,0,1,2,0,7.5,7.5,0.0,0.0
1367,3,q_learning,ambulance_random,"(0, 0, 1, 2, 2)",False,0,1,0,0,1,1,2,0,0.0,-0.5,20.0,0.0
1367,4,q_learning,ambulance_random,"(1, 0, 2, 2, 2)",False,1,1,0,1,2,0,2,0,20.0,0.0,0.0,0.0
1367,5,q_learning,ambulance_random,"(2, 1, 2, 2, 2)",False,2,0,1,1,2,0,2,0,0.0,20.0,0.0,0.0
1368,0,q_learning,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,1,0,0,7.5,7.5,0.0,-0.5
1368,1,q_learning,ambulance_random,"(0, 0, 1, 0, 3)",False,0,0,0,0,1,1,0,0,7.5,7.5,20.0,-0.5
1368,2,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1368,3,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1368,4,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1368,5,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1368,6,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1368,7,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1368,8,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1368,9,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1368,10,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,0,7.5,7.5,0.0,-0.5
1368,11,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,1,0,0,2,0,0,0,-40.0,7.5,0.0,-0.5
1369,0,q_learning,ambulance_random,"(0, 0, 0, 0, 2)",False,0,0,0,0,0,0,0,1,7.5,7.5,-0.5,0.0
1369,1,q_learning,ambulance_random,"(0, 0, 0, 1, 2)",False,0,0,0,0,0,0,1,1,7.5,7.5,-0.5,20.0
1369,2,q_learning,ambulance_random,"(0, 0, 0, 2, 2)",False,0,0,0,0,0,1,2,0,7.5,7.5,0.0,0.0
1369,3,q_learning,ambulance_random,"(0, 0, 1, 2, 2)",False,0,1,0,0,1,1,2,0,0.0,-0.5,20.0,0.0
1369,4,q_learning,ambulance_random,"(1, 0, 2, 2, 2)",False,1,1,0,1,2,0,2,0,20.0,0.0,0.0,0.0
1369,5,q_learning,ambulance_random,"(2, 1, 2, 2, 2)",False,2,0,1,1,2,0,2,0,0.0,20.0,0.0,0.0
1370,0,q_learning,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,1,0,0,7.5,7.5,0.0,-0.5
1370,1,q_learning,ambulance_random,"(0, 0, 1, 0, 3)",False,0,0,0,0,1,1,0,0,7.5,7.5,20.0,-0.5
1370,2,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,1,7.5,7.5,0.0,0.0
1370,3,q_learning,ambulance_random,"(0, 0, 2, 1, 3)",False,0,0,0,0,2,0,1,1,-0.5,-0.5,0.0,20.0
1370,4,q_learning,ambulance_random,"(0, 0, 2, 2, 3)",False,0,1,0,1,2,0,2,0,0.0,0.0,0.0,0.0
1370,5,q_learning,ambulance_random,"(1, 1, 2, 2, 3)",False,1,1,1,1,2,0,2,0,20.0,20.0,0.0,0.0
1371,0,q_learning,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
1371,1,q_learning,ambulance_random,"(0, 1, 0, 0, 1)",False,0,1,1,1,0,0,0,0,0.0,20.0,-0.5,-0.5
1371,2,q_learning,ambulance_random,"(1, 2, 0, 0, 1)",False,1,1,2,0,0,0,0,0,20.0,0.0,-0.5,-0.5
1371,3,q_learning,ambulance_random,"(2, 2, 0, 0, 1)",False,2,0,2,0,0,1,0,0,0.0,0.0,0.0,-0.5
1371,4,q_learning,ambulance_random,"(2, 2, 1, 0, 1)",False,2,0,2,0,1,1,0,1,0.0,0.0,20.0,0.0
1371,5,q_learning,ambulance_random,"(2, 2, 2, 1, 1)",False,2,0,2,0,2,0,1,1,0.0,0.0,0.0,20.0
1372,0,q_learning,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
1372,1,q_learning,ambulance_random,"(0, 1, 0, 0, 1)",False,0,1,1,1,0,0,0,0,0.0,20.0,-0.5,-0.5
1372,2,q_learning,ambulance_random,"(1, 2, 0, 0, 1)",False,1,1,2,0,0,0,0,0,20.0,0.0,-0.5,-0.5
1372,3,q_learning,ambulance_random,"(2, 2, 0, 0, 1)",False,2,0,2,0,0,1,0,0,0.0,0.0,0.0,-0.5
1372,4,q_learning,ambulance_random,"(2, 2, 1, 0, 1)",False,2,0,2,0,1,1,0,1,0.0,0.0,20.0,0.0
1372,5,q_learning,ambulance_random,"(2, 2, 2, 1, 1)",False,2,0,2,0,2,0,1,1,0.0,0.0,0.0,20.0
1373,0,q_learning,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
1373,1,q_learning,ambulance_random,"(0, 1, 0, 0, 0)",False,0,0,1,1,0,0,0,0,-0.5,20.0,7.5,7.5
1373,2,q_learning,ambulance_random,"(0, 2, 0, 0, 0)",False,0,1,2,0,0,0,0,0,0.0,0.0,7.5,7.5
1373,3,q_learning,ambulance_random,"(1, 2, 0, 0, 0)",False,1,1,2,0,0,0,0,1,20.0,0.0,-0.5,0.0
1373,4,q_learning,ambulance_random,"(2, 2, 0, 1, 0)",False,2,0,2,0,0,1,1,1,0.0,0.0,0.0,20.0
1373,5,q_learning,ambulance_random,"(2, 2, 1, 2, 0)",False,2,0,2,0,1,1,2,0,0.0,0.0,20.0,0.0
1374,0,q_learning,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
1374,1,q_learning,ambulance_random,"(0, 1, 0, 0, 0)",False,0,0,1,1,0,0,0,0,-0.5,20.0,7.5,7.5
1374,2,q_learning,ambulance_random,"(0, 2, 0, 0, 0)",False,0,1,2,0,0,0,0,0,0.0,0.0,7.5,7.5
1374,3,q_learning,ambulance_random,"(1, 2, 0, 0, 0)",False,1,1,2,0,0,0,0,1,20.0,0.0,-0.5,0.0
1374,4,q_learning,ambulance_random,"(2, 2, 0, 1, 0)",False,2,0,2,0,0,1,1,1,0.0,0.0,0.0,20.0
1374,5,q_learning,ambulance_random,"(2, 2, 1, 2, 0)",False,2,0,2,0,1,1,2,0,0.0,0.0,20.0,0.0
1375,0,q_learning,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
1375,1,q_learning,ambulance_random,"(0, 1, 0, 0, 1)",False,0,1,1,1,0,0,0,0,0.0,20.0,-0.5,-0.5
1375,2,q_learning,ambulance_random,"(1, 2, 0, 0, 1)",False,1,1,2,0,0,0,0,0,20.0,0.0,-0.5,-0.5
1375,3,q_learning,ambulance_random,"(2, 2, 0, 0, 1)",False,2,0,2,0,0,1,0,0,0.0,0.0,0.0,-0.5
1375,4,q_learning,ambulance_random,"(2, 2, 1, 0, 1)",False,2,0,2,0,1,1,0,1,0.0,0.0,20.0,0.0
1375,5,q_learning,ambulance_random,"(2, 2, 2, 1, 1)",False,2,0,2,0,2,0,1,1,0.0,0.0,0.0,20.0
1376,0,q_learning,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,1,0,0,7.5,7.5,0.0,-0.5
1376,1,q_learning,ambulance_random,"(0, 0, 1, 0, 3)",False,0,0,0,0,1,1,0,0,7.5,7.5,20.0,-0.5
1376,2,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,1,7.5,7.5,0.0,0.0
1376,3,q_learning,ambulance_random,"(0, 0, 2, 1, 3)",False,0,0,0,0,2,0,1,1,-0.5,-0.5,0.0,20.0
1376,4,q_learning,ambulance_random,"(0, 0, 2, 2, 3)",False,0,1,0,1,2,0,2,0,0.0,0.0,0.0,0.0
1376,5,q_learning,ambulance_random,"(1, 1, 2, 2, 3)",False,1,1,1,1,2,0,2,0,20.0,20.0,0.0,0.0
1377,0,q_learning,ambulance_random,"(0, 0, 0, 0, 0)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
1377,1,q_learning,ambulance_random,"(0, 1, 0, 0, 0)",False,0,0,1,1,0,0,0,0,-0.5,20.0,7.5,7.5
1377,2,q_learning,ambulance_random,"(0, 2, 0, 0, 0)",False,0,1,2,0,0,0,0,0,0.0,0.0,7.5,7.5
1377,3,q_learning,ambulance_random,"(1, 2, 0, 0, 0)",False,1,1,2,0,0,0,0,1,20.0,0.0,-0.5,0.0
1377,4,q_learning,ambulance_random,"(2, 2, 0, 1, 0)",False,2,0,2,0,0,1,1,1,0.0,0.0,0.0,20.0
1377,5,q_learning,ambulance_random,"(2, 2, 1, 2, 0)",False,2,0,2,0,1,1,2,0,0.0,0.0,20.0,0.0
1378,0,q_learning,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,1,0,0,7.5,7.5,0.0,-0.5
1378,1,q_learning,ambulance_random,"(0, 0, 1, 0, 3)",False,0,0,0,0,1,1,0,0,7.5,7.5,20.0,-0.5
1378,2,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,1,7.5,7.5,0.0,0.0
1378,3,q_learning,ambulance_random,"(0, 0, 2, 1, 3)",False,0,0,0,0,2,0,1,1,-0.5,-0.5,0.0,20.0
1378,4,q_learning,ambulance_random,"(0, 0, 2, 2, 3)",False,0,1,0,1,2,0,2,0,0.0,0.0,0.0,0.0
1378,5,q_learning,ambulance_random,"(1, 1, 2, 2, 3)",False,1,1,1,1,2,0,2,0,20.0,20.0,0.0,0.0
1379,0,q_learning,ambulance_random,"(0, 0, 0, 0, 1)",False,0,0,0,1,0,0,0,0,-0.5,0.0,7.5,7.5
1379,1,q_learning,ambulance_random,"(0, 1, 0, 0, 1)",False,0,1,1,1,0,0,0,0,0.0,20.0,-0.5,-0.5
1379,2,q_learning,ambulance_random,"(1, 2, 0, 0, 1)",False,1,1,2,0,0,0,0,0,20.0,0.0,-0.5,-0.5
1379,3,q_learning,ambulance_random,"(2, 2, 0, 0, 1)",False,2,0,2,0,0,1,0,0,0.0,0.0,0.0,-0.5
1379,4,q_learning,ambulance_random,"(2, 2, 1, 0, 1)",False,2,0,2,0,1,1,0,1,0.0,0.0,20.0,0.0
1379,5,q_learning,ambulance_random,"(2, 2, 2, 1, 1)",False,2,0,2,0,2,0,1,1,0.0,0.0,0.0,20.0
1380,0,q_learning,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,1,0,0,7.5,7.5,0.0,-0.5
1380,1,q_learning,ambulance_random,"(0, 0, 1, 0, 3)",False,0,0,0,0,1,1,0,0,7.5,7.5,20.0,-0.5
1380,2,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,1,7.5,7.5,0.0,0.0
1380,3,q_learning,ambulance_random,"(0, 0, 2, 1, 3)",False,0,0,0,0,2,0,1,1,-0.5,-0.5,0.0,20.0
1380,4,q_learning,ambulance_random,"(0, 0, 2, 2, 3)",False,0,1,0,1,2,0,2,0,0.0,0.0,0.0,0.0
1380,5,q_learning,ambulance_random,"(1, 1, 2, 2, 3)",False,1,1,1,0,2,0,2,0,20.0,-0.5,0.0,0.0
1380,6,q_learning,ambulance_random,"(2, 1, 2, 2, 3)",False,2,0,1,1,2,0,2,0,0.0,20.0,0.0,0.0
1381,0,q_learning,ambulance_random,"(0, 0, 0, 0, 3)",False,0,0,0,0,0,1,0,0,7.5,7.5,0.0,-0.5
1381,1,q_learning,ambulance_random,"(0, 0, 1, 0, 3)",False,0,0,0,0,1,1,0,0,7.5,7.5,20.0,-0.5
1381,2,q_learning,ambulance_random,"(0, 0, 2, 0, 3)",False,0,0,0,0,2,0,0,1,7.5,7.5,0.0,0.0
1381,3,q_learning,ambulance_random,"(0, 0, 2, 1, 3)",False,0,0,0,0,2,0,1,1,-0.5,-0.5,0.0,20.0
